dates;simulation_Les Oubliels;forecast_('norain', 'Les Oubliels');forecast_('10%', 'Les Oubliels');forecast_('20%', 'Les Oubliels');forecast_('50%', 'Les Oubliels');forecast_('80%', 'Les Oubliels');forecast_('90%', 'Les Oubliels')
26/02/2009;15,096392;;;;;;
27/02/2009;14,99839;;;;;;
28/02/2009;14,970966;;;;;;
01/03/2009;14,960882;;;;;;
02/03/2009;14,933053;;;;;;
03/03/2009;14,893278;;;;;;
04/03/2009;14,887683;;;;;;
05/03/2009;14,864232;;;;;;
06/03/2009;14,828674;;;;;;
07/03/2009;14,785053;;;;;;
08/03/2009;14,73627;;;;;;
09/03/2009;14,684433;;;;;;
10/03/2009;14,6310835;;;;;;
11/03/2009;14,5773535;;;;;;
12/03/2009;14,524071;;;;;;
13/03/2009;14,471833;;;;;;
14/03/2009;14,42107;;;;;;
15/03/2009;14,372077;;;;;;
16/03/2009;14,325052;;;;;;
17/03/2009;14,280116;;;;;;
18/03/2009;14,237333;;;;;;
19/03/2009;14,196722;;;;;;
20/03/2009;14,158272;;;;;;
21/03/2009;14,121943;;;;;;
22/03/2009;14,087681;;;;;;
23/03/2009;14,055417;;;;;;
24/03/2009;14,025074;;;;;;
25/03/2009;13,996571;;;;;;
26/03/2009;13,96982;;;;;;
27/03/2009;13,944736;;;;;;
28/03/2009;13,926395;;;;;;
29/03/2009;13,908233;;;;;;
30/03/2009;13,890436;;;;;;
31/03/2009;13,879462;;;;;;
01/04/2009;13,883081;;;;;;
02/04/2009;13,899206;;;;;;
03/04/2009;13,907012;;;;;;
04/04/2009;13,908609;;;;;;
05/04/2009;13,9056;;;;;;
06/04/2009;13,89921;;;;;;
07/04/2009;14,082358;;;;;;
08/04/2009;14,197921;;;;;;
09/04/2009;14,268618;;;;;;
10/04/2009;14,308405;;;;;;
11/04/2009;15,178703;;;;;;
12/04/2009;16,368763;;;;;;
13/04/2009;16,774815;;;;;;
14/04/2009;16,91908;;;;;;
15/04/2009;16,936817;;;;;;
16/04/2009;16,884365;;;;;;
17/04/2009;16,790638;;;;;;
18/04/2009;16,672318;;;;;;
19/04/2009;16,539759;;;;;;
20/04/2009;16,41912;;;;;;
21/04/2009;16,289425;;;;;;
22/04/2009;16,155516;;;;;;
23/04/2009;16,020702;;;;;;
24/04/2009;15,887262;;;;;;
25/04/2009;15,765645;;;;;;
26/04/2009;15,780834;;;;;;
27/04/2009;15,753826;;;;;;
28/04/2009;15,699949;;;;;;
29/04/2009;15,628937;;;;;;
30/04/2009;15,783954;;;;;;
01/05/2009;15,839925;;;;;;
02/05/2009;15,836941;;;;;;
03/05/2009;15,797115;;;;;;
04/05/2009;15,73385;;;;;;
05/05/2009;15,65578;;;;;;
06/05/2009;15,568701;;;;;;
07/05/2009;15,476612;;;;;;
08/05/2009;15,382318;;;;;;
09/05/2009;15,287802;;;;;;
10/05/2009;15,194472;;;;;;
11/05/2009;15,103318;;;;;;
12/05/2009;15,015026;;;;;;
13/05/2009;14,930053;;;;;;
14/05/2009;14,852274;;;;;;
15/05/2009;14,777334;;;;;;
16/05/2009;14,705513;;;;;;
17/05/2009;14,6369705;;;;;;
18/05/2009;14,571787;;;;;;
19/05/2009;14,509975;;;;;;
20/05/2009;14,4515;;;;;;
21/05/2009;14,396294;;;;;;
22/05/2009;14,344261;;;;;;
23/05/2009;14,295291;;;;;;
24/05/2009;14,249259;;;;;;
25/05/2009;14,206036;;;;;;
26/05/2009;14,165485;;;;;;
27/05/2009;14,127472;;;;;;
28/05/2009;14,091863;;;;;;
29/05/2009;14,058522;;;;;;
30/05/2009;14,027323;;;;;;
31/05/2009;13,998189;;;;;;
01/06/2009;13,97094;;;;;;
02/06/2009;13,945461;;;;;;
03/06/2009;13,921648;;;;;;
04/06/2009;13,899396;;;;;;
05/06/2009;13,881608;;;;;;
06/06/2009;13,864899;;;;;;
07/06/2009;13,847958;;;;;;
08/06/2009;13,83072;;;;;;
09/06/2009;13,813282;;;;;;
10/06/2009;13,795718;;;;;;
11/06/2009;13,77809;;;;;;
12/06/2009;13,760447;;;;;;
13/06/2009;13,742828;;;;;;
14/06/2009;13,725267;;;;;;
15/06/2009;13,707788;;;;;;
16/06/2009;13,690412;;;;;;
17/06/2009;13,673155;;;;;;
18/06/2009;13,656029;;;;;;
19/06/2009;13,639045;;;;;;
20/06/2009;13,6222105;;;;;;
21/06/2009;13,605533;;;;;;
22/06/2009;13,589014;;;;;;
23/06/2009;13,5726595;;;;;;
24/06/2009;13,55647;;;;;;
25/06/2009;13,540448;;;;;;
26/06/2009;13,524594;;;;;;
27/06/2009;13,508909;;;;;;
28/06/2009;13,493392;;;;;;
29/06/2009;13,478044;;;;;;
30/06/2009;13,462862;;;;;;
01/07/2009;13,447847;;;;;;
02/07/2009;13,432998;;;;;;
03/07/2009;13,418313;;;;;;
04/07/2009;13,40379;;;;;;
05/07/2009;13,38943;;;;;;
06/07/2009;13,375229;;;;;;
07/07/2009;13,361187;;;;;;
08/07/2009;13,347302;;;;;;
09/07/2009;13,333572;;;;;;
10/07/2009;13,319997;;;;;;
11/07/2009;13,306574;;;;;;
12/07/2009;13,293301;;;;;;
13/07/2009;13,280177;;;;;;
14/07/2009;13,27546;;;;;;
15/07/2009;13,269243;;;;;;
16/07/2009;13,261838;;;;;;
17/07/2009;13,253498;;;;;;
18/07/2009;13,244427;;;;;;
19/07/2009;13,234785;;;;;;
20/07/2009;13,224708;;;;;;
21/07/2009;13,2143;;;;;;
22/07/2009;13,2036495;;;;;;
23/07/2009;13,192825;;;;;;
24/07/2009;13,181884;;;;;;
25/07/2009;13,17087;;;;;;
26/07/2009;13,159822;;;;;;
27/07/2009;13,148769;;;;;;
28/07/2009;13,137736;;;;;;
29/07/2009;13,126741;;;;;;
30/07/2009;13,1158;;;;;;
31/07/2009;13,104924;;;;;;
01/08/2009;13,094125;;;;;;
02/08/2009;13,083409;;;;;;
03/08/2009;13,072783;;;;;;
04/08/2009;13,062252;;;;;;
05/08/2009;13,051818;;;;;;
06/08/2009;13,041485;;;;;;
07/08/2009;13,031255;;;;;;
08/08/2009;13,021129;;;;;;
09/08/2009;13,011107;;;;;;
10/08/2009;13,001191;;;;;;
11/08/2009;12,991381;;;;;;
12/08/2009;12,981676;;;;;;
13/08/2009;12,972076;;;;;;
14/08/2009;12,962582;;;;;;
15/08/2009;12,953191;;;;;;
16/08/2009;12,943903;;;;;;
17/08/2009;12,934719;;;;;;
18/08/2009;12,925636;;;;;;
19/08/2009;12,916656;;;;;;
20/08/2009;12,907774;;;;;;
21/08/2009;12,898992;;;;;;
22/08/2009;12,890308;;;;;;
23/08/2009;12,8817215;;;;;;
24/08/2009;12,873231;;;;;;
25/08/2009;12,864836;;;;;;
26/08/2009;12,856535;;;;;;
27/08/2009;12,848328;;;;;;
28/08/2009;12,840212;;;;;;
29/08/2009;12,832188;;;;;;
30/08/2009;12,824254;;;;;;
31/08/2009;12,816409;;;;;;
01/09/2009;12,808652;;;;;;
02/09/2009;12,800983;;;;;;
03/09/2009;12,7934;;;;;;
04/09/2009;12,785902;;;;;;
05/09/2009;12,778489;;;;;;
06/09/2009;12,771159;;;;;;
07/09/2009;12,763911;;;;;;
08/09/2009;12,756745;;;;;;
09/09/2009;12,7496605;;;;;;
10/09/2009;12,742655;;;;;;
11/09/2009;12,735728;;;;;;
12/09/2009;12,728879;;;;;;
13/09/2009;12,722108;;;;;;
14/09/2009;12,715412;;;;;;
15/09/2009;12,708793;;;;;;
16/09/2009;12,702247;;;;;;
17/09/2009;12,695795;;;;;;
18/09/2009;12,689413;;;;;;
19/09/2009;12,683099;;;;;;
20/09/2009;12,676854;;;;;;
21/09/2009;12,670677;;;;;;
22/09/2009;12,664568;;;;;;
23/09/2009;12,658526;;;;;;
24/09/2009;12,652552;;;;;;
25/09/2009;12,646644;;;;;;
26/09/2009;12,6408;;;;;;
27/09/2009;12,635023;;;;;;
28/09/2009;12,629311;;;;;;
29/09/2009;12,623661;;;;;;
30/09/2009;12,618075;;;;;;
01/10/2009;12,612553;;;;;;
02/10/2009;12,607091;;;;;;
03/10/2009;12,601691;;;;;;
04/10/2009;12,596353;;;;;;
05/10/2009;12,591073;;;;;;
06/10/2009;12,585854;;;;;;
07/10/2009;12,580692;;;;;;
08/10/2009;12,577299;;;;;;
09/10/2009;12,573627;;;;;;
10/10/2009;12,569738;;;;;;
11/10/2009;12,565684;;;;;;
12/10/2009;12,561504;;;;;;
13/10/2009;12,557232;;;;;;
14/10/2009;12,552894;;;;;;
15/10/2009;12,5485115;;;;;;
16/10/2009;12,544104;;;;;;
17/10/2009;12,539684;;;;;;
18/10/2009;12,535264;;;;;;
19/10/2009;12,530852;;;;;;
20/10/2009;12,588725;;;;;;
21/10/2009;12,773261;;;;;;
22/10/2009;12,922832;;;;;;
23/10/2009;13,0317;;;;;;
24/10/2009;13,111808;;;;;;
25/10/2009;13,170905;;;;;;
26/10/2009;13,214283;;;;;;
27/10/2009;13,245693;;;;;;
28/10/2009;13,267873;;;;;;
29/10/2009;13,282862;;;;;;
30/10/2009;13,292209;;;;;;
31/10/2009;13,297109;;;;;;
01/11/2009;13,298487;;;;;;
02/11/2009;13,297073;;;;;;
03/11/2009;13,293444;;;;;;
04/11/2009;13,288054;;;;;;
05/11/2009;13,281272;;;;;;
06/11/2009;13,27339;;;;;;
07/11/2009;13,264642;;;;;;
08/11/2009;13,2552185;;;;;;
09/11/2009;13,245274;;;;;;
10/11/2009;13,234928;;;;;;
11/11/2009;13,224285;;;;;;
12/11/2009;13,213423;;;;;;
13/11/2009;13,202409;;;;;;
14/11/2009;13,191294;;;;;;
15/11/2009;13,180121;;;;;;
16/11/2009;13,168925;;;;;;
17/11/2009;13,157735;;;;;;
18/11/2009;13,146571;;;;;;
19/11/2009;13,135453;;;;;;
20/11/2009;13,124394;;;;;;
21/11/2009;13,113407;;;;;;
22/11/2009;13,102499;;;;;;
23/11/2009;13,09168;;;;;;
24/11/2009;13,080952;;;;;;
25/11/2009;13,070321;;;;;;
26/11/2009;13,059791;;;;;;
27/11/2009;13,049364;;;;;;
28/11/2009;13,039041;;;;;;
29/11/2009;13,028887;;;;;;
30/11/2009;13,018827;;;;;;
01/12/2009;13,008864;;;;;;
02/12/2009;12,999001;;;;;;
03/12/2009;12,989236;;;;;;
04/12/2009;12,985772;;;;;;
05/12/2009;12,981179;;;;;;
06/12/2009;12,975691;;;;;;
07/12/2009;12,969496;;;;;;
08/12/2009;12,962747;;;;;;
09/12/2009;12,955566;;;;;;
10/12/2009;12,948055;;;;;;
11/12/2009;12,940292;;;;;;
12/12/2009;12,9323435;;;;;;
13/12/2009;12,925321;;;;;;
14/12/2009;12,924188;;;;;;
15/12/2009;12,921592;;;;;;
16/12/2009;12,917831;;;;;;
17/12/2009;12,913146;;;;;;
18/12/2009;12,910727;;;;;;
19/12/2009;12,90713;;;;;;
20/12/2009;12,902599;;;;;;
21/12/2009;12,897327;;;;;;
22/12/2009;12,891605;;;;;;
23/12/2009;12,885401;;;;;;
24/12/2009;12,878821;;;;;;
25/12/2009;12,871953;;;;;;
26/12/2009;12,892265;;;;;;
27/12/2009;12,906696;;;;;;
28/12/2009;12,91648;;;;;;
29/12/2009;12,9265995;;;;;;
30/12/2009;12,9329405;;;;;;
31/12/2009;12,971107;;;;;;
01/01/2010;12,999165;;;;;;
02/01/2010;13,019363;;;;;;
03/01/2010;13,033406;;;;;;
04/01/2010;13,110225;;;;;;
05/01/2010;13,212703;;;;;;
06/01/2010;13,2876835;;;;;;
07/01/2010;13,535913;;;;;;
08/01/2010;13,706493;;;;;;
09/01/2010;13,826712;;;;;;
10/01/2010;13,909388;;;;;;
11/01/2010;13,963936;;;;;;
12/01/2010;14,005419;;;;;;
13/01/2010;14,029767;;;;;;
14/01/2010;15,724998;;;;;;
15/01/2010;16,263775;;;;;;
16/01/2010;16,490417;;;;;;
17/01/2010;16,563107;;;;;;
18/01/2010;16,551952;;;;;;
19/01/2010;16,555876;;;;;;
20/01/2010;16,764824;;;;;;
21/01/2010;16,82008;;;;;;
22/01/2010;16,792252;;;;;;
23/01/2010;16,715916;;;;;;
24/01/2010;16,62411;;;;;;
25/01/2010;16,510313;;;;;;
26/01/2010;16,383757;;;;;;
27/01/2010;16,250519;;;;;;
28/01/2010;16,114708;;;;;;
29/01/2010;16,027311;;;;;;
30/01/2010;15,946645;;;;;;
31/01/2010;15,852836;;;;;;
01/02/2010;15,751419;;;;;;
02/02/2010;15,646202;;;;;;
03/02/2010;15,539846;;;;;;
04/02/2010;15,545588;;;;;;
05/02/2010;15,5174;;;;;;
06/02/2010;15,551464;;;;;;
07/02/2010;15,541374;;;;;;
08/02/2010;15,733568;;;;;;
09/02/2010;15,848213;;;;;;
10/02/2010;15,879688;;;;;;
11/02/2010;15,86074;;;;;;
12/02/2010;15,8100605;;;;;;
13/02/2010;15,739234;;;;;;
14/02/2010;15,65583;;;;;;
15/02/2010;15,564979;;;;;;
16/02/2010;16,172955;;;;;;
17/02/2010;16,419374;;;;;;
18/02/2010;16,982159;;;;;;
19/02/2010;17,178852;;;;;;
20/02/2010;17,214867;;;;;;
21/02/2010;17,165691;;;;;;
22/02/2010;17,067657;;;;;;
23/02/2010;16,940939;;;;;;
24/02/2010;16,79774;;;;;;
25/02/2010;16,645863;;;;;;
26/02/2010;16,490463;;;;;;
27/02/2010;16,33503;;;;;;
28/02/2010;16,18193;;;;;;
01/03/2010;16,03278;;;;;;
02/03/2010;15,954334;;;;;;
03/03/2010;16,323454;;;;;;
04/03/2010;16,469288;;;;;;
05/03/2010;16,501041;;;;;;
06/03/2010;16,467663;;;;;;
07/03/2010;16,395048;;;;;;
08/03/2010;16,8737;;;;;;
09/03/2010;17,043327;;;;;;
10/03/2010;17,070242;;;;;;
11/03/2010;17,019695;;;;;;
12/03/2010;16,924145;;;;;;
13/03/2010;16,80196;;;;;;
14/03/2010;16,664406;;;;;;
15/03/2010;16,518744;;;;;;
16/03/2010;16,369808;;;;;;
17/03/2010;16,220882;;;;;;
18/03/2010;16,074211;;;;;;
19/03/2010;15,931325;;;;;;
20/03/2010;15,795788;;;;;;
21/03/2010;15,727612;;;;;;
22/03/2010;15,64625;;;;;;
23/03/2010;15,557001;;;;;;
24/03/2010;15,463534;;;;;;
25/03/2010;15,368435;;;;;;
26/03/2010;15,273529;;;;;;
27/03/2010;15,180111;;;;;;
28/03/2010;15,089088;;;;;;
29/03/2010;15,001085;;;;;;
30/03/2010;14,916515;;;;;;
31/03/2010;14,835633;;;;;;
01/04/2010;14,758581;;;;;;
02/04/2010;14,685411;;;;;;
03/04/2010;14,616367;;;;;;
04/04/2010;14,551067;;;;;;
05/04/2010;14,48943;;;;;;
06/04/2010;14,431349;;;;;;
07/04/2010;14,378924;;;;;;
08/04/2010;14,329218;;;;;;
09/04/2010;14,282201;;;;;;
10/04/2010;14,237816;;;;;;
11/04/2010;14,195985;;;;;;
12/04/2010;14,156618;;;;;;
13/04/2010;14,119615;;;;;;
14/04/2010;14,084869;;;;;;
15/04/2010;14,052274;;;;;;
16/04/2010;14,021719;;;;;;
17/04/2010;13,993095;;;;;;
18/04/2010;13,966297;;;;;;
19/04/2010;13,941221;;;;;;
20/04/2010;13,917765;;;;;;
21/04/2010;13,895834;;;;;;
22/04/2010;13,875335;;;;;;
23/04/2010;13,855831;;;;;;
24/04/2010;13,836515;;;;;;
25/04/2010;13,817391;;;;;;
26/04/2010;13,798461;;;;;;
27/04/2010;13,779726;;;;;;
28/04/2010;13,761188;;;;;;
29/04/2010;13,7428465;;;;;;
30/04/2010;13,724702;;;;;;
01/05/2010;13,706759;;;;;;
02/05/2010;13,689013;;;;;;
03/05/2010;13,963038;;;;;;
04/05/2010;15,989113;;;;;;
05/05/2010;16,561338;;;;;;
06/05/2010;16,778782;;;;;;
07/05/2010;16,837772;;;;;;
08/05/2010;16,811596;;;;;;
09/05/2010;16,735834;;;;;;
10/05/2010;16,630371;;;;;;
11/05/2010;16,507301;;;;;;
12/05/2010;16,374401;;;;;;
13/05/2010;16,236845;;;;;;
14/05/2010;16,098154;;;;;;
15/05/2010;15,960746;;;;;;
16/05/2010;15,826286;;;;;;
17/05/2010;15,695907;;;;;;
18/05/2010;15,570354;;;;;;
19/05/2010;15,450103;;;;;;
20/05/2010;15,335421;;;;;;
21/05/2010;15,22643;;;;;;
22/05/2010;15,123139;;;;;;
23/05/2010;15,02548;;;;;;
24/05/2010;14,933329;;;;;;
25/05/2010;14,846514;;;;;;
26/05/2010;14,7820215;;;;;;
27/05/2010;14,717945;;;;;;
28/05/2010;14,655048;;;;;;
29/05/2010;14,593872;;;;;;
30/05/2010;14,534794;;;;;;
31/05/2010;14,478065;;;;;;
01/06/2010;14,423838;;;;;;
02/06/2010;14,372197;;;;;;
03/06/2010;14,32317;;;;;;
04/06/2010;14,276744;;;;;;
05/06/2010;14,232875;;;;;;
06/06/2010;14,191498;;;;;;
07/06/2010;14,152533;;;;;;
08/06/2010;14,115885;;;;;;
09/06/2010;14,081456;;;;;;
10/06/2010;14,049144;;;;;;
11/06/2010;14,018844;;;;;;
12/06/2010;13,990449;;;;;;
13/06/2010;13,963859;;;;;;
14/06/2010;13,942665;;;;;;
15/06/2010;13,922137;;;;;;
16/06/2010;13,902372;;;;;;
17/06/2010;13,883437;;;;;;
18/06/2010;13,865368;;;;;;
19/06/2010;13,847355;;;;;;
20/06/2010;13,829257;;;;;;
21/06/2010;13,811129;;;;;;
22/06/2010;13,793014;;;;;;
23/06/2010;13,774948;;;;;;
24/06/2010;13,756958;;;;;;
25/06/2010;13,739069;;;;;;
26/06/2010;13,721296;;;;;;
27/06/2010;13,703655;;;;;;
28/06/2010;13,686157;;;;;;
29/06/2010;13,66881;;;;;;
30/06/2010;13,651622;;;;;;
01/07/2010;13,634596;;;;;;
02/07/2010;13,617738;;;;;;
03/07/2010;13,601048;;;;;;
04/07/2010;13,584532;;;;;;
05/07/2010;13,568187;;;;;;
06/07/2010;13,552015;;;;;;
07/07/2010;13,536016;;;;;;
08/07/2010;13,52019;;;;;;
09/07/2010;13,504537;;;;;;
10/07/2010;13,489055;;;;;;
11/07/2010;13,473743;;;;;;
12/07/2010;13,4586;;;;;;
13/07/2010;13,443625;;;;;;
14/07/2010;13,428818;;;;;;
15/07/2010;13,414174;;;;;;
16/07/2010;13,399694;;;;;;
17/07/2010;13,385376;;;;;;
18/07/2010;13,371219;;;;;;
19/07/2010;13,357219;;;;;;
20/07/2010;13,343377;;;;;;
21/07/2010;13,32969;;;;;;
22/07/2010;13,31832;;;;;;
23/07/2010;13,306678;;;;;;
24/07/2010;13,294839;;;;;;
25/07/2010;13,282867;;;;;;
26/07/2010;13,270814;;;;;;
27/07/2010;13,258719;;;;;;
28/07/2010;13,246617;;;;;;
29/07/2010;13,234534;;;;;;
30/07/2010;13,222492;;;;;;
31/07/2010;13,210507;;;;;;
01/08/2010;13,198594;;;;;;
02/08/2010;13,186764;;;;;;
03/08/2010;13,175024;;;;;;
04/08/2010;13,163382;;;;;;
05/08/2010;13,151842;;;;;;
06/08/2010;13,14041;;;;;;
07/08/2010;13,129088;;;;;;
08/08/2010;13,117879;;;;;;
09/08/2010;13,106783;;;;;;
10/08/2010;13,095802;;;;;;
11/08/2010;13,084936;;;;;;
12/08/2010;13,074186;;;;;;
13/08/2010;13,063551;;;;;;
14/08/2010;13,053032;;;;;;
15/08/2010;13,042627;;;;;;
16/08/2010;13,032337;;;;;;
17/08/2010;13,02216;;;;;;
18/08/2010;13,012095;;;;;;
19/08/2010;13,002143;;;;;;
20/08/2010;12,992301;;;;;;
21/08/2010;12,982569;;;;;;
22/08/2010;12,972945;;;;;;
23/08/2010;12,9634285;;;;;;
24/08/2010;12,95402;;;;;;
25/08/2010;12,9447155;;;;;;
26/08/2010;12,935516;;;;;;
27/08/2010;12,926419;;;;;;
28/08/2010;12,917425;;;;;;
29/08/2010;12,908532;;;;;;
30/08/2010;12,899739;;;;;;
31/08/2010;12,891045;;;;;;
01/09/2010;12,882448;;;;;;
02/09/2010;12,873948;;;;;;
03/09/2010;12,865543;;;;;;
04/09/2010;12,857234;;;;;;
05/09/2010;12,849017;;;;;;
06/09/2010;12,840894;;;;;;
07/09/2010;12,832861;;;;;;
08/09/2010;12,824919;;;;;;
09/09/2010;12,817066;;;;;;
10/09/2010;12,809302;;;;;;
11/09/2010;12,801625;;;;;;
12/09/2010;12,794035;;;;;;
13/09/2010;12,78653;;;;;;
14/09/2010;12,779109;;;;;;
15/09/2010;12,771772;;;;;;
16/09/2010;12,764518;;;;;;
17/09/2010;12,7664385;;;;;;
18/09/2010;12,766624;;;;;;
19/09/2010;12,765422;;;;;;
20/09/2010;12,763111;;;;;;
21/09/2010;12,759917;;;;;;
22/09/2010;12,7560215;;;;;;
23/09/2010;12,763575;;;;;;
24/09/2010;12,768249;;;;;;
25/09/2010;12,770625;;;;;;
26/09/2010;12,771165;;;;;;
27/09/2010;12,770237;;;;;;
28/09/2010;12,768135;;;;;;
29/09/2010;12,765099;;;;;;
30/09/2010;12,761317;;;;;;
01/10/2010;12,756947;;;;;;
02/10/2010;12,752111;;;;;;
03/10/2010;12,746914;;;;;;
04/10/2010;12,741434;;;;;;
05/10/2010;12,735739;;;;;;
06/10/2010;12,729883;;;;;;
07/10/2010;12,723909;;;;;;
08/10/2010;12,717853;;;;;;
09/10/2010;12,748413;;;;;;
10/10/2010;16,018246;;;;;;
11/10/2010;17,92247;;;;;;
12/10/2010;18,366718;;;;;;
13/10/2010;18,463411;;;;;;
14/10/2010;18,40936;;;;;;
15/10/2010;18,277573;;;;;;
16/10/2010;18,103218;;;;;;
17/10/2010;17,905746;;;;;;
18/10/2010;17,696835;;;;;;
19/10/2010;17,483849;;;;;;
20/10/2010;17,271587;;;;;;
21/10/2010;17,063215;;;;;;
22/10/2010;16,86081;;;;;;
23/10/2010;16,665728;;;;;;
24/10/2010;16,478804;;;;;;
25/10/2010;16,300512;;;;;;
26/10/2010;16,131075;;;;;;
27/10/2010;15,970517;;;;;;
28/10/2010;15,818739;;;;;;
29/10/2010;15,675544;;;;;;
30/10/2010;15,5406685;;;;;;
31/10/2010;15,454498;;;;;;
01/11/2010;15,364822;;;;;;
02/11/2010;15,273938;;;;;;
03/11/2010;15,18348;;;;;;
04/11/2010;15,094608;;;;;;
05/11/2010;15,008133;;;;;;
06/11/2010;14,924612;;;;;;
07/11/2010;14,844412;;;;;;
08/11/2010;14,767759;;;;;;
09/11/2010;14,694772;;;;;;
10/11/2010;14,62549;;;;;;
11/11/2010;14,559895;;;;;;
12/11/2010;14,497922;;;;;;
13/11/2010;14,439478;;;;;;
14/11/2010;14,384447;;;;;;
15/11/2010;14,332697;;;;;;
16/11/2010;14,284086;;;;;;
17/11/2010;14,238468;;;;;;
18/11/2010;14,195694;;;;;;
19/11/2010;14,155613;;;;;;
20/11/2010;14,118081;;;;;;
21/11/2010;14,082995;;;;;;
22/11/2010;14,050164;;;;;;
23/11/2010;14,019457;;;;;;
24/11/2010;13,990746;;;;;;
25/11/2010;13,964459;;;;;;
26/11/2010;13,939795;;;;;;
27/11/2010;13,917501;;;;;;
28/11/2010;13,896456;;;;;;
29/11/2010;13,889121;;;;;;
30/11/2010;13,899362;;;;;;
01/12/2010;13,902857;;;;;;
02/12/2010;13,901333;;;;;;
03/12/2010;13,896107;;;;;;
04/12/2010;13,888192;;;;;;
05/12/2010;13,878372;;;;;;
06/12/2010;13,867251;;;;;;
07/12/2010;13,857034;;;;;;
08/12/2010;13,845164;;;;;;
09/12/2010;13,832;;;;;;
10/12/2010;13,817828;;;;;;
11/12/2010;13,802878;;;;;;
12/12/2010;13,787337;;;;;;
13/12/2010;13,771355;;;;;;
14/12/2010;13,755049;;;;;;
15/12/2010;13,738518;;;;;;
16/12/2010;13,721842;;;;;;
17/12/2010;13,705082;;;;;;
18/12/2010;13,688292;;;;;;
19/12/2010;13,672009;;;;;;
20/12/2010;13,655673;;;;;;
21/12/2010;13,639325;;;;;;
22/12/2010;13,626703;;;;;;
23/12/2010;13,613404;;;;;;
24/12/2010;13,599588;;;;;;
25/12/2010;13,585386;;;;;;
26/12/2010;13,570905;;;;;;
27/12/2010;13,556228;;;;;;
28/12/2010;13,541425;;;;;;
29/12/2010;13,526551;;;;;;
30/12/2010;13,518815;;;;;;
31/12/2010;13,509659;;;;;;
01/01/2011;13,499387;;;;;;
02/01/2011;13,488242;;;;;;
03/01/2011;13,476421;;;;;;
04/01/2011;13,46846;;;;;;
05/01/2011;13,464283;;;;;;
06/01/2011;13,459178;;;;;;
07/01/2011;13,453087;;;;;;
08/01/2011;13,445387;;;;;;
09/01/2011;13,4401245;;;;;;
10/01/2011;13,433114;;;;;;
11/01/2011;13,435253;;;;;;
12/01/2011;13,434136;;;;;;
13/01/2011;13,430441;;;;;;
14/01/2011;13,424701;;;;;;
15/01/2011;13,417344;;;;;;
16/01/2011;13,408709;;;;;;
17/01/2011;13,39907;;;;;;
18/01/2011;13,388646;;;;;;
19/01/2011;13,377616;;;;;;
20/01/2011;13,36612;;;;;;
21/01/2011;13,354275;;;;;;
22/01/2011;13,342174;;;;;;
23/01/2011;13,329892;;;;;;
24/01/2011;13,317491;;;;;;
25/01/2011;13,305019;;;;;;
26/01/2011;13,292517;;;;;;
27/01/2011;13,293454;;;;;;
28/01/2011;14,887448;;;;;;
29/01/2011;16,840698;;;;;;
30/01/2011;17,35407;;;;;;
31/01/2011;17,517519;;;;;;
01/02/2011;17,526428;;;;;;
02/02/2011;17,453663;;;;;;
03/02/2011;17,334517;;;;;;
04/02/2011;17,188627;;;;;;
05/02/2011;17,027878;;;;;;
06/02/2011;16,859854;;;;;;
07/02/2011;16,689552;;;;;;
08/02/2011;16,520329;;;;;;
09/02/2011;16,354454;;;;;;
10/02/2011;16,193449;;;;;;
11/02/2011;16,038315;;;;;;
12/02/2011;15,88968;;;;;;
13/02/2011;15,747903;;;;;;
14/02/2011;15,613148;;;;;;
15/02/2011;15,485437;;;;;;
16/02/2011;15,36469;;;;;;
17/02/2011;15,708019;;;;;;
18/02/2011;15,862434;;;;;;
19/02/2011;15,915923;;;;;;
20/02/2011;15,909644;;;;;;
21/02/2011;16,101746;;;;;;
22/02/2011;16,168701;;;;;;
23/02/2011;16,164331;;;;;;
24/02/2011;16,11664;;;;;;
25/02/2011;16,041979;;;;;;
26/02/2011;15,950609;;;;;;
27/02/2011;15,849285;;;;;;
28/02/2011;15,742595;;;;;;
01/03/2011;15,6337185;;;;;;
02/03/2011;15,524882;;;;;;
03/03/2011;15,417647;;;;;;
04/03/2011;15,315252;;;;;;
05/03/2011;15,215708;;;;;;
06/03/2011;15,119639;;;;;;
07/03/2011;15,027455;;;;;;
08/03/2011;14,939402;;;;;;
09/03/2011;14,8556;;;;;;
10/03/2011;14,776091;;;;;;
11/03/2011;14,702723;;;;;;
12/03/2011;16,36871;;;;;;
13/03/2011;16,866941;;;;;;
14/03/2011;18,551159;;;;;;
15/03/2011;20,00005;;;;;;
16/03/2011;20,671886;;;;;;
17/03/2011;20,736664;;;;;;
18/03/2011;20,590565;;;;;;
19/03/2011;20,347721;;;;;;
20/03/2011;20,057117;;;;;;
21/03/2011;19,743977;;;;;;
22/03/2011;19,422665;;;;;;
23/03/2011;19,10186;;;;;;
24/03/2011;18,786966;;;;;;
25/03/2011;18,481388;;;;;;
26/03/2011;18,187237;;;;;;
27/03/2011;18,06157;;;;;;
28/03/2011;17,89591;;;;;;
29/03/2011;17,708313;;;;;;
30/03/2011;17,509735;;;;;;
31/03/2011;17,307148;;;;;;
01/04/2011;17,105114;;;;;;
02/04/2011;16,906664;;;;;;
03/04/2011;16,713799;;;;;;
04/04/2011;16,527828;;;;;;
05/04/2011;16,349566;;;;;;
