dates;simulation_Les Oubliels;forecast_('norain', 'Les Oubliels');forecast_('10%', 'Les Oubliels');forecast_('20%', 'Les Oubliels');forecast_('50%', 'Les Oubliels');forecast_('80%', 'Les Oubliels');forecast_('90%', 'Les Oubliels')
2014-01-18;13,806975;;;;;;
2014-01-19;13,77981;;;;;;
2014-01-20;13,767218;;;;;;
2014-01-21;13,752497;;;;;;
2014-01-22;13,749262;;;;;;
2014-01-23;13,727212;;;;;;
2014-01-24;13,745205;;;;;;
2014-01-25;13,750186;;;;;;
2014-01-26;13,75265;;;;;;
2014-01-27;13,769272;;;;;;
2014-01-28;13,771371;;;;;;
2014-01-29;13,766772;;;;;;
2014-01-30;13,750103;;;;;;
2014-01-31;13,740453;;;;;;
2014-02-01;13,721307;;;;;;
2014-02-02;13,703573;;;;;;
2014-02-03;13,709892;;;;;;
2014-02-04;13,717316;;;;;;
2014-02-05;13,694205;;;;;;
2014-02-06;13,676912;;;;;;
2014-02-07;13,678349;;;;;;
2014-02-08;13,649317;;;;;;
2014-02-09;13,628998;;;;;;
2014-02-10;13,607425;;;;;;
2014-02-11;13,595488;;;;;;
2014-02-12;13,580786;;;;;;
2014-02-13;13,574059;;;;;;
2014-02-14;13,549654;;;;;;
2014-02-15;13,5276575;;;;;;
2014-02-16;13,503924;;;;;;
2014-02-17;13,488268;;;;;;
2014-02-18;13,481971;;;;;;
2014-02-19;13,448298;;;;;;
2014-02-20;13,424984;;;;;;
2014-02-21;13,406381;;;;;;
2014-02-22;13,388834;;;;;;
2014-02-23;13,365627;;;;;;
2014-02-24;13,363187;;;;;;
2014-02-25;13,352312;;;;;;
2014-02-26;13,293366;;;;;;
2014-02-27;13,303875;;;;;;
2014-02-28;13,29678;;;;;;
2014-03-01;13,280233;;;;;;
2014-03-02;13,261216;;;;;;
2014-03-03;13,249321;;;;;;
2014-03-04;13,235084;;;;;;
2014-03-05;13,221094;;;;;;
2014-03-06;13,20338;;;;;;
2014-03-07;13,185908;;;;;;
2014-03-08;13,168371;;;;;;
2014-03-09;13,152152;;;;;;
2014-03-10;13,141157;;;;;;
2014-03-11;13,1302395;;;;;;
2014-03-12;13,118937;;;;;;
2014-03-13;13,108895;;;;;;
2014-03-14;13,095017;;;;;;
2014-03-15;13,0830145;;;;;;
2014-03-16;13,070556;;;;;;
2014-03-17;13,060605;;;;;;
2014-03-18;13,049952;;;;;;
2014-03-19;13,039979;;;;;;
2014-03-20;13,032072;;;;;;
2014-03-21;13,019897;;;;;;
2014-03-22;13,009783;;;;;;
2014-03-23;13,013128;;;;;;
2014-03-24;13,014346;;;;;;
2014-03-25;13,010497;;;;;;
2014-03-26;13,013861;;;;;;
2014-03-27;13,0099125;;;;;;
2014-03-28;13,004142;;;;;;
2014-03-29;12,999324;;;;;;
2014-03-30;12,996368;;;;;;
2014-03-31;12,992062;;;;;;
2014-04-01;12,988456;;;;;;
2014-04-02;12,979779;;;;;;
2014-04-03;13,976236;;;;;;
2014-04-04;14,523211;;;;;;
2014-04-05;14,847744;;;;;;
2014-04-06;15,039457;;;;;;
2014-04-07;15,145685;;;;;;
2014-04-08;15,194468;;;;;;
2014-04-09;15,205675;;;;;;
2014-04-10;15,19161;;;;;;
2014-04-11;15,167083;;;;;;
2014-04-12;15,117667;;;;;;
2014-04-13;15,054449;;;;;;
2014-04-14;14,988527;;;;;;
2014-04-15;14,920608;;;;;;
2014-04-16;14,858006;;;;;;
2014-04-17;14,794857;;;;;;
2014-04-18;14,726187;;;;;;
2014-04-19;14,657249;;;;;;
2014-04-20;14,591481;;;;;;
2014-04-21;14,581403;;;;;;
2014-04-22;14,5587;;;;;;
2014-04-23;14,52598;;;;;;
2014-04-24;14,474122;;;;;;
2014-04-25;14,438818;;;;;;
2014-04-26;14,39411;;;;;;
2014-04-27;14,333705;;;;;;
2014-04-28;14,295977;;;;;;
2014-04-29;14,253334;;;;;;
2014-04-30;14,210171;;;;;;
2014-05-01;14,169122;;;;;;
2014-05-02;14,129435;;;;;;
2014-05-03;14,09108;;;;;;
2014-05-04;14,057255;;;;;;
2014-05-05;14,021697;;;;;;
2014-05-06;13,990137;;;;;;
2014-05-07;13,961059;;;;;;
2014-05-08;13,938895;;;;;;
2014-05-09;13,915159;;;;;;
2014-05-10;13,894154;;;;;;
2014-05-11;13,876583;;;;;;
2014-05-12;13,859932;;;;;;
2014-05-13;13,84198;;;;;;
2014-05-14;13,819845;;;;;;
2014-05-15;13,802552;;;;;;
2014-05-16;13,784041;;;;;;
2014-05-17;13,764885;;;;;;
2014-05-18;13,763079;;;;;;
2014-05-19;13,748479;;;;;;
2014-05-20;13,746288;;;;;;
2014-05-21;13,720188;;;;;;
2014-05-22;13,700427;;;;;;
2014-05-23;13,683172;;;;;;
2014-05-24;13,658754;;;;;;
2014-05-25;13,631021;;;;;;
2014-05-26;13,607547;;;;;;
2014-05-27;13,583592;;;;;;
2014-05-28;13,557695;;;;;;
2014-05-29;13,52969;;;;;;
2014-05-30;13,513539;;;;;;
2014-05-31;13,496413;;;;;;
2014-06-01;13,475214;;;;;;
2014-06-02;13,45494;;;;;;
2014-06-03;13,442789;;;;;;
2014-06-04;13,426751;;;;;;
2014-06-05;13,416511;;;;;;
2014-06-06;13,398718;;;;;;
2014-06-07;13,388935;;;;;;
2014-06-08;13,3743105;;;;;;
2014-06-09;13,364129;;;;;;
2014-06-10;13,348715;;;;;;
2014-06-11;13,353855;;;;;;
2014-06-12;13,345982;;;;;;
2014-06-13;13,35045;;;;;;
2014-06-14;13,360101;;;;;;
2014-06-15;13,36612;;;;;;
2014-06-16;13,369207;;;;;;
2014-06-17;13,365725;;;;;;
2014-06-18;13,343448;;;;;;
2014-06-19;13,324475;;;;;;
2014-06-20;13,324421;;;;;;
2014-06-21;13,332635;;;;;;
2014-06-22;13,331499;;;;;;
2014-06-23;13,336374;;;;;;
2014-06-24;13,341272;;;;;;
2014-06-25;13,320096;;;;;;
2014-06-26;13,311784;;;;;;
2014-06-27;13,294648;;;;;;
2014-06-28;13,29875;;;;;;
2014-06-29;13,288518;;;;;;
2014-06-30;13,285862;;;;;;
2014-07-01;13,2812195;;;;;;
2014-07-02;13,253258;;;;;;
2014-07-03;13,248229;;;;;;
2014-07-04;13,232045;;;;;;
2014-07-05;13,211744;;;;;;
2014-07-06;13,258689;;;;;;
2014-07-07;13,3510685;;;;;;
2014-07-08;13,417887;;;;;;
2014-07-09;13,446176;;;;;;
2014-07-10;13,462982;;;;;;
2014-07-11;13,477242;;;;;;
2014-07-12;13,480156;;;;;;
2014-07-13;13,486817;;;;;;
2014-07-14;13,506816;;;;;;
2014-07-15;13,520533;;;;;;
2014-07-16;13,528939;;;;;;
2014-07-17;13,536779;;;;;;
2014-07-18;13,549239;;;;;;
2014-07-19;13,552303;;;;;;
2014-07-20;13,541004;;;;;;
2014-07-21;13,5314245;;;;;;
2014-07-22;13,522595;;;;;;
2014-07-23;13,51522;;;;;;
2014-07-24;13,504628;;;;;;
2014-07-25;13,496069;;;;;;
2014-07-26;13,485175;;;;;;
2014-07-27;13,4579525;;;;;;
2014-07-28;13,454135;;;;;;
2014-07-29;13,447931;;;;;;
2014-07-30;13,428346;;;;;;
2014-07-31;13,403853;;;;;;
2014-08-01;13,378183;;;;;;
2014-08-02;13,374569;;;;;;
2014-08-03;13,363883;;;;;;
2014-08-04;13,333303;;;;;;
2014-08-05;13,328356;;;;;;
2014-08-06;13,318052;;;;;;
2014-08-07;13,309444;;;;;;
2014-08-08;13,304163;;;;;;
2014-08-09;13,29953;;;;;;
2014-08-10;13,302896;;;;;;
2014-08-11;13,29352;;;;;;
2014-08-12;13,285954;;;;;;
2014-08-13;13,28394;;;;;;
2014-08-14;13,278919;;;;;;
2014-08-15;13,269345;;;;;;
2014-08-16;13,254612;;;;;;
2014-08-17;13,2385845;;;;;;
2014-08-18;13,233355;;;;;;
2014-08-19;13,235067;;;;;;
2014-08-20;13,23682;;;;;;
2014-08-21;13,214337;;;;;;
2014-08-22;13,20911;;;;;;
2014-08-23;13,197465;;;;;;
2014-08-24;13,183487;;;;;;
2014-08-25;13,155716;;;;;;
2014-08-26;13,154792;;;;;;
2014-08-27;13,144988;;;;;;
2014-08-28;13,134301;;;;;;
2014-08-29;13,121871;;;;;;
2014-08-30;13,111879;;;;;;
2014-08-31;13,103068;;;;;;
2014-09-01;13,092292;;;;;;
2014-09-02;13,089505;;;;;;
2014-09-03;13,08524;;;;;;
2014-09-04;13,077673;;;;;;
2014-09-05;13,073138;;;;;;
2014-09-06;13,058892;;;;;;
2014-09-07;13,051592;;;;;;
2014-09-08;13,040107;;;;;;
2014-09-09;13,028894;;;;;;
2014-09-10;13,007544;;;;;;
2014-09-11;12,978216;;;;;;
2014-09-12;12,953981;;;;;;
2014-09-13;12,934938;;;;;;
2014-09-14;12,920246;;;;;;
2014-09-15;12,92561;;;;;;
2014-09-16;12,926749;;;;;;
2014-09-17;12,909943;;;;;;
2014-09-18;12,889293;;;;;;
2014-09-19;12,864211;;;;;;
2014-09-20;12,844741;;;;;;
2014-09-21;12,824962;;;;;;
2014-09-22;12,811897;;;;;;
2014-09-23;12,80093;;;;;;
2014-09-24;12,794402;;;;;;
2014-09-25;12,78122;;;;;;
2014-09-26;12,770275;;;;;;
2014-09-27;12,771162;;;;;;
2014-09-28;13,654713;;;;;;
2014-09-29;14,854996;;;;;;
2014-09-30;15,464382;;;;;;
2014-10-01;15,780409;;;;;;
2014-10-02;15,939701;;;;;;
2014-10-03;15,999213;;;;;;
2014-10-04;16,004677;;;;;;
2014-10-05;15,971577;;;;;;
2014-10-06;15,9053755;;;;;;
2014-10-07;15,82271;;;;;;
2014-10-08;15,728026;;;;;;
2014-10-09;15,579334;;;;;;
2014-10-10;15,473286;;;;;;
2014-10-11;15,376959;;;;;;
2014-10-12;15,268757;;;;;;
2014-10-13;15,168563;;;;;;
2014-10-14;15,073351;;;;;;
2014-10-15;14,937569;;;;;;
2014-10-16;14,830063;;;;;;
2014-10-17;14,896491;;;;;;
2014-10-18;14,85511;;;;;;
2014-10-19;14,7820215;;;;;;
2014-10-20;14,707728;;;;;;
2014-10-21;14,633577;;;;;;
2014-10-22;14,569316;;;;;;
2014-10-23;14,504307;;;;;;
2014-10-24;14,443325;;;;;;
2014-10-25;14,384926;;;;;;
2014-10-26;14,328169;;;;;;
2014-10-27;14,279046;;;;;;
2014-10-28;14,231589;;;;;;
2014-10-29;14,194147;;;;;;
2014-10-30;14,155979;;;;;;
2014-10-31;14,118657;;;;;;
2014-11-01;14,080207;;;;;;
2014-11-02;14,047097;;;;;;
2014-11-03;14,012703;;;;;;
2014-11-04;13,982352;;;;;;
2014-11-05;13,955014;;;;;;
2014-11-06;13,920997;;;;;;
2014-11-07;13,886949;;;;;;
2014-11-08;13,854809;;;;;;
2014-11-09;13,82375;;;;;;
2014-11-10;13,793564;;;;;;
2014-11-11;13,771812;;;;;;
2014-11-12;13,7454195;;;;;;
2014-11-13;13,722485;;;;;;
2014-11-14;13,699382;;;;;;
2014-11-15;13,674266;;;;;;
2014-11-16;13,646334;;;;;;
2014-11-17;13,618429;;;;;;
2014-11-18;13,5976515;;;;;;
2014-11-19;13,577969;;;;;;
2014-11-20;13,554719;;;;;;
2014-11-21;13,530855;;;;;;
2014-11-22;13,5078745;;;;;;
2014-11-23;13,483782;;;;;;
2014-11-24;14,55776;;;;;;
2014-11-25;15,16764;;;;;;
2014-11-26;15,564421;;;;;;
2014-11-27;16,10219;;;;;;
2014-11-28;17,098263;;;;;;
2014-11-29;21,423439;;;;;;
2014-11-30;22,888191;;;;;;
2014-12-01;23,115582;;;;;;
2014-12-02;22,991354;;;;;;
2014-12-03;22,697538;;;;;;
2014-12-04;22,478046;;;;;;
2014-12-05;22,132513;;;;;;
2014-12-06;22,332304;;;;;;
2014-12-07;22,198124;;;;;;
2014-12-08;22,08789;;;;;;
2014-12-09;21,760153;;;;;;
2014-12-10;21,364164;;;;;;
2014-12-11;20,945564;;;;;;
2014-12-12;20,518112;;;;;;
2014-12-13;20,096996;;;;;;
2014-12-14;19,743069;;;;;;
2014-12-15;19,396816;;;;;;
2014-12-16;19,053682;;;;;;
2014-12-17;18,717562;;;;;;
2014-12-18;18,388157;;;;;;
2014-12-19;18,076319;;;;;;
2014-12-20;17,77816;;;;;;
2014-12-21;17,492579;;;;;;
2014-12-22;17,221361;;;;;;
2014-12-23;16,969389;;;;;;
2014-12-24;16,731247;;;;;;
2014-12-25;16,511507;;;;;;
2014-12-26;16,301401;;;;;;
2014-12-27;16,563309;;;;;;
2014-12-28;16,66891;;;;;;
2014-12-29;16,680153;;;;;;
2014-12-30;16,63248;;;;;;
2014-12-31;16,546873;;;;;;
2015-01-01;16,436966;;;;;;
2015-01-02;16,311966;;;;;;
2015-01-03;16,180801;;;;;;
2015-01-04;16,043814;;;;;;
2015-01-05;15,907696;;;;;;
2015-01-06;15,777026;;;;;;
2015-01-07;15,651951;;;;;;
2015-01-08;15,528334;;;;;;
2015-01-09;15,4114;;;;;;
2015-01-10;15,299329;;;;;;
2015-01-11;15,190559;;;;;;
2015-01-12;15,085268;;;;;;
2015-01-13;14,989842;;;;;;
2015-01-14;14,896512;;;;;;
2015-01-15;14,810584;;;;;;
2015-01-16;14,728931;;;;;;
2015-01-17;14,656756;;;;;;
2015-01-18;14,584791;;;;;;
2015-01-19;14,5140705;;;;;;
2015-01-20;14,452454;;;;;;
2015-01-21;14,392023;;;;;;
2015-01-22;14,333138;;;;;;
2015-01-23;14,277531;;;;;;
2015-01-24;14,226523;;;;;;
2015-01-25;14,177326;;;;;;
2015-01-26;14,132683;;;;;;
2015-01-27;14,091212;;;;;;
2015-01-28;14,054445;;;;;;
2015-01-29;14,057716;;;;;;
2015-01-30;14,054634;;;;;;
2015-01-31;14,046341;;;;;;
2015-02-01;14,0454645;;;;;;
2015-02-02;14,036796;;;;;;
2015-02-03;14,034298;;;;;;
2015-02-04;14,026371;;;;;;
2015-02-05;14,013665;;;;;;
2015-02-06;13,997458;;;;;;
2015-02-07;13,9818;;;;;;
2015-02-08;13,961927;;;;;;
2015-02-09;13,9402685;;;;;;
2015-02-10;13,919659;;;;;;
2015-02-11;13,899479;;;;;;
2015-02-12;13,879765;;;;;;
2015-02-13;13,859564;;;;;;
2015-02-14;13,855069;;;;;;
2015-02-15;13,8541155;;;;;;
2015-02-16;13,849616;;;;;;
2015-02-17;13,84809;;;;;;
2015-02-18;13,836825;;;;;;
2015-02-19;13,825079;;;;;;
2015-02-20;13,811554;;;;;;
2015-02-21;13,801883;;;;;;
2015-02-22;13,788132;;;;;;
2015-02-23;13,772754;;;;;;
2015-02-24;13,786852;;;;;;
2015-02-25;13,796622;;;;;;
2015-02-26;13,816501;;;;;;
2015-02-27;13,829403;;;;;;
2015-02-28;13,8343725;;;;;;
2015-03-01;13,834415;;;;;;
2015-03-02;13,830527;;;;;;
2015-03-03;13,827133;;;;;;
2015-03-04;13,838961;;;;;;
2015-03-05;13,825694;;;;;;
2015-03-06;13,817195;;;;;;
2015-03-07;13,801336;;;;;;
2015-03-08;13,783604;;;;;;
2015-03-09;13,765639;;;;;;
2015-03-10;13,747623;;;;;;
2015-03-11;13,73026;;;;;;
2015-03-12;13,661879;;;;;;
2015-03-13;13,637627;;;;;;
2015-03-14;13,62414;;;;;;
2015-03-15;13,944524;;;;;;
2015-03-16;14,16021;;;;;;
2015-03-17;14,465586;;;;;;
2015-03-18;14,656128;;;;;;
2015-03-19;14,772188;;;;;;
2015-03-20;14,837477;;;;;;
2015-03-21;16,05734;;;;;;
2015-03-22;16,672878;;;;;;
2015-03-23;16,947401;;;;;;
2015-03-24;17,312956;;;;;;
2015-03-25;17,450148;;;;;;
2015-03-26;17,457905;;;;;;
2015-03-27;17,389753;;;;;;
2015-03-28;17,27736;;;;;;
2015-03-29;17,137157;;;;;;
2015-03-30;16,97655;;;;;;
2015-03-31;16,816065;;;;;;
2015-04-01;16,648745;;;;;;
2015-04-02;16,481705;;;;;;
2015-04-03;16,323912;;;;;;
2015-04-04;16,15915;;;;;;
2015-04-05;16,001228;;;;;;
2015-04-06;15,8588295;;;;;;
2015-04-07;15,714014;;;;;;
2015-04-08;15,594126;;;;;;
2015-04-09;15,458757;;;;;;
2015-04-10;15,33465;;;;;;
2015-04-11;15,218399;;;;;;
2015-04-12;15,108255;;;;;;
2015-04-13;15,002025;;;;;;
2015-04-14;14,916737;;;;;;
2015-04-15;14,845434;;;;;;
2015-04-16;14,78318;;;;;;
2015-04-17;14,703087;;;;;;
2015-04-18;14,633603;;;;;;
2015-04-19;14,570068;;;;;;
2015-04-20;14,502116;;;;;;
2015-04-21;14,446418;;;;;;
2015-04-22;14,389315;;;;;;
2015-04-23;14,337234;;;;;;
2015-04-24;14,286715;;;;;;
2015-04-25;14,23786;;;;;;
2015-04-26;14,1931715;;;;;;
2015-04-27;14,158043;;;;;;
2015-04-28;14,119452;;;;;;
2015-04-29;14,082053;;;;;;
2015-04-30;14,045605;;;;;;
2015-05-01;14,012279;;;;;;
2015-05-02;13,983167;;;;;;
2015-05-03;13,905843;;;;;;
2015-05-04;13,874693;;;;;;
2015-05-05;13,859999;;;;;;
2015-05-06;13,842354;;;;;;
2015-05-07;13,938223;;;;;;
2015-05-08;14,21076;;;;;;
2015-05-09;14,301346;;;;;;
2015-05-10;14,275961;;;;;;
2015-05-11;14,226866;;;;;;
2015-05-12;14,184346;;;;;;
2015-05-13;14,136647;;;;;;
2015-05-14;14,096976;;;;;;
2015-05-15;14,048894;;;;;;
2015-05-16;14,002584;;;;;;
2015-05-17;13,957194;;;;;;
2015-05-18;13,910819;;;;;;
2015-05-19;13,877302;;;;;;
2015-05-20;13,847487;;;;;;
2015-05-21;13,810413;;;;;;
2015-05-22;13,72149;;;;;;
2015-05-23;13,660324;;;;;;
2015-05-24;13,624113;;;;;;
2015-05-25;13,594452;;;;;;
2015-05-26;13,57092;;;;;;
2015-05-27;13,551961;;;;;;
2015-05-28;13,533897;;;;;;
2015-05-29;13,51623;;;;;;
2015-05-30;13,518644;;;;;;
2015-05-31;13,49873;;;;;;
2015-06-01;13,495295;;;;;;
2015-06-02;13,49943;;;;;;
2015-06-03;13,499001;;;;;;
2015-06-04;13,424687;;;;;;
2015-06-05;13,411187;;;;;;
2015-06-06;13,41375;;;;;;
2015-06-07;13,426902;;;;;;
2015-06-08;13,435356;;;;;;
2015-06-09;13,430919;;;;;;
2015-06-10;13,411842;;;;;;
2015-06-11;13,398209;;;;;;
2015-06-12;13,447401;;;;;;
2015-06-13;13,479845;;;;;;
2015-06-14;13,472726;;;;;;
2015-06-15;13,486549;;;;;;
2015-06-16;13,498847;;;;;;
2015-06-17;13,508533;;;;;;
2015-06-18;13,503257;;;;;;
2015-06-19;13,464772;;;;;;
2015-06-20;13,470797;;;;;;
2015-06-21;13,4779;;;;;;
2015-06-22;13,490702;;;;;;
2015-06-23;13,513086;;;;;;
2015-06-24;13,516011;;;;;;
2015-06-25;13,507559;;;;;;
2015-06-26;13,504834;;;;;;
2015-06-27;13,504839;;;;;;
2015-06-28;13,503482;;;;;;
2015-06-29;13,50064;;;;;;
2015-06-30;13,50576;;;;;;
2015-07-01;13,505919;;;;;;
2015-07-02;13,512402;;;;;;
2015-07-03;13,509624;;;;;;
2015-07-04;13,502352;;;;;;
2015-07-05;13,483919;;;;;;
2015-07-06;13,488437;;;;;;
2015-07-07;13,491248;;;;;;
2015-07-08;13,480402;;;;;;
2015-07-09;13,4627695;;;;;;
2015-07-10;13,445248;;;;;;
2015-07-11;13,421889;;;;;;
2015-07-12;13,409096;;;;;;
2015-07-13;13,398846;;;;;;
2015-07-14;13,398711;;;;;;
2015-07-15;13,388721;;;;;;
2015-07-16;13,384362;;;;;;
2015-07-17;13,374313;;;;;;
2015-07-18;13,364259;;;;;;
2015-07-19;13,349137;;;;;;
2015-07-20;13,336431;;;;;;
2015-07-21;13,3343115;;;;;;
2015-07-22;13,335066;;;;;;
2015-07-23;13,33103;;;;;;
2015-07-24;13,332815;;;;;;
2015-07-25;13,331215;;;;;;
2015-07-26;13,320888;;;;;;
2015-07-27;13,30664;;;;;;
2015-07-28;13,302693;;;;;;
2015-07-29;13,293804;;;;;;
2015-07-30;13,279721;;;;;;
2015-07-31;13,263887;;;;;;
2015-08-01;13,243527;;;;;;
2015-08-02;13,225512;;;;;;
2015-08-03;13,209127;;;;;;
2015-08-04;13,213661;;;;;;
2015-08-05;13,204201;;;;;;
2015-08-06;13,1923065;;;;;;
2015-08-07;13,180471;;;;;;
2015-08-08;13,174327;;;;;;
2015-08-09;13,166122;;;;;;
2015-08-10;13,147951;;;;;;
2015-08-11;13,133831;;;;;;
2015-08-12;13,123017;;;;;;
2015-08-13;13,242622;;;;;;
2015-08-14;13,329037;;;;;;
2015-08-15;13,372082;;;;;;
2015-08-16;13,404245;;;;;;
2015-08-17;13,445112;;;;;;
2015-08-18;13,46947;;;;;;
2015-08-19;13,487533;;;;;;
2015-08-20;13,502364;;;;;;
2015-08-21;13,509897;;;;;;
2015-08-22;13,508716;;;;;;
2015-08-23;13,511811;;;;;;
2015-08-24;13,480259;;;;;;
2015-08-25;13,473731;;;;;;
2015-08-26;13,467703;;;;;;
2015-08-27;13,467791;;;;;;
2015-08-28;13,457365;;;;;;
2015-08-29;13,425004;;;;;;
2015-08-30;13,389554;;;;;;
2015-08-31;13,379701;;;;;;
2015-09-01;13,37495;;;;;;
2015-09-02;13,346015;;;;;;
2015-09-03;13,312451;;;;;;
2015-09-04;13,290979;;;;;;
2015-09-05;13,270465;;;;;;
2015-09-06;13,266728;;;;;;
2015-09-07;13,271568;;;;;;
2015-09-08;13,272665;;;;;;
2015-09-09;13,272566;;;;;;
2015-09-10;13,270466;;;;;;
2015-09-11;13,259545;;;;;;
2015-09-12;13,248569;;;;;;
2015-09-13;13,235087;;;;;;
2015-09-14;13,220179;;;;;;
2015-09-15;13,203026;;;;;;
2015-09-16;13,20199;;;;;;
2015-09-17;13,197244;;;;;;
2015-09-18;13,193759;;;;;;
2015-09-19;13,192482;;;;;;
2015-09-20;13,188959;;;;;;
2015-09-21;13,186107;;;;;;
2015-09-22;13,1887245;;;;;;
2015-09-23;13,185034;;;;;;
2015-09-24;13,170476;;;;;;
2015-09-25;13,165977;;;;;;
2015-09-26;13,1624775;;;;;;
2015-09-27;13,153279;;;;;;
2015-09-28;13,144719;;;;;;
2015-09-29;13,138262;;;;;;
2015-09-30;13,1327915;;;;;;
2015-10-01;13,122789;;;;;;
2015-10-02;13,113363;;;;;;
2015-10-03;13,067918;;;;;;
2015-10-04;13,043081;;;;;;
2015-10-05;13,033035;;;;;;
2015-10-06;13,005923;;;;;;
2015-10-07;13,081029;;;;;;
2015-10-08;13,151921;;;;;;
2015-10-09;13,1674385;;;;;;
2015-10-10;13,166372;;;;;;
2015-10-11;13,162189;;;;;;
2015-10-12;13,151954;;;;;;
2015-10-13;13,154167;;;;;;
2015-10-14;13,15128;;;;;;
2015-10-15;13,144042;;;;;;
2015-10-16;13,14026;;;;;;
2015-10-17;13,138811;;;;;;
2015-10-18;13,12444;;;;;;
2015-10-19;13,115113;;;;;;
2015-10-20;13,106024;;;;;;
2015-10-21;13,099598;;;;;;
2015-10-22;13,090821;;;;;;
2015-10-23;13,084204;;;;;;
2015-10-24;13,071501;;;;;;
2015-10-25;13,0661125;;;;;;
2015-10-26;13,055072;;;;;;
2015-10-27;13,049201;;;;;;
2015-10-28;13,037541;;;;;;
2015-10-29;13,019633;;;;;;
2015-10-30;13,006509;;;;;;
2015-10-31;12,930458;;;;;;
2015-11-01;12,899845;;;;;;
2015-11-02;13,22218;;;;;;
2015-11-03;13,455328;;;;;;
2015-11-04;13,626601;;;;;;
2015-11-05;13,753374;;;;;;
2015-11-06;13,847189;;;;;;
2015-11-07;13,916036;;;;;;
2015-11-08;13,965638;;;;;;
2015-11-09;14,000216;;;;;;
2015-11-10;14,022947;;;;;;
2015-11-11;14,036558;;;;;;
2015-11-12;14,046948;;;;;;
2015-11-13;14,032139;;;;;;
2015-11-14;14,0199375;;;;;;
2015-11-15;14,015136;;;;;;
2015-11-16;14,009579;;;;;;
2015-11-17;13,9714;;;;;;
2015-11-18;13,952555;;;;;;
2015-11-19;13,947384;;;;;;
2015-11-20;13,908292;;;;;;
2015-11-21;13,887981;;;;;;
2015-11-22;13,872411;;;;;;
2015-11-23;13,863367;;;;;;
2015-11-24;13,819343;;;;;;
2015-11-25;13,799532;;;;;;
2015-11-26;13,784052;;;;;;
2015-11-27;13,775043;;;;;;
2015-11-28;13,742389;;;;;;
2015-11-29;13,724707;;;;;;
2015-11-30;13,708943;;;;;;
2015-12-01;13,692399;;;;;;
2015-12-02;13,675187;;;;;;
2015-12-03;13,6585455;;;;;;
2015-12-04;13,648388;;;;;;
2015-12-05;13,616104;;;;;;
2015-12-06;13,606941;;;;;;
2015-12-07;13,593315;;;;;;
2015-12-08;13,584699;;;;;;
2015-12-09;13,577716;;;;;;
2015-12-10;13,539135;;;;;;
2015-12-11;13,52068;;;;;;
2015-12-12;13,506277;;;;;;
2015-12-13;13,4955845;;;;;;
2015-12-14;13,481574;;;;;;
2015-12-15;13,47691;;;;;;
2015-12-16;13,449142;;;;;;
2015-12-17;13,422479;;;;;;
2015-12-18;13,406316;;;;;;
2015-12-19;13,401126;;;;;;
2015-12-20;13,365944;;;;;;
2015-12-21;13,348244;;;;;;
2015-12-22;13,338842;;;;;;
2015-12-23;13,324661;;;;;;
2015-12-24;13,298537;;;;;;
2015-12-25;13,284896;;;;;;
2015-12-26;13,274691;;;;;;
2015-12-27;13,2721195;;;;;;
2015-12-28;13,241971;;;;;;
2015-12-29;13,226514;;;;;;
2015-12-30;13,215097;;;;;;
2015-12-31;13,212127;;;;;;
2016-01-01;13,1798315;;;;;;
2016-01-02;13,165725;;;;;;
2016-01-03;13,161989;;;;;;
2016-01-04;13,151743;;;;;;
2016-01-05;13,120635;;;;;;
2016-01-06;13,106494;;;;;;
2016-01-07;13,099061;;;;;;
2016-01-08;13,098191;;;;;;
2016-01-09;13,067565;;;;;;
2016-01-10;13,05699;;;;;;
2016-01-11;13,047697;;;;;;
2016-01-12;13,048542;;;;;;
2016-01-13;13,016054;;;;;;
2016-01-14;13,00106;;;;;;
2016-01-15;12,973828;;;;;;
2016-01-16;12,957901;;;;;;
2016-01-17;12,962496;;;;;;
2016-01-18;12,931966;;;;;;
2016-01-19;12,936662;;;;;;
2016-01-20;12,910463;;;;;;
2016-01-21;12,9019575;;;;;;
2016-01-22;12,894567;;;;;;
2016-01-23;12,873873;;;;;;
2016-01-24;12,877545;;;;;;
2016-01-25;12,8488035;;;;;;
2016-01-26;12,849931;;;;;;
2016-01-27;12,823402;;;;;;
2016-01-28;12,8236685;;;;;;
2016-01-29;12,7965975;;;;;;
2016-01-30;12,797868;;;;;;
2016-01-31;12,775202;;;;;;
2016-02-01;12,77229;;;;;;
2016-02-02;12,765749;;;;;;
2016-02-03;12,745684;;;;;;
2016-02-04;12,748785;;;;;;
2016-02-05;12,725155;;;;;;
2016-02-06;12,727048;;;;;;
2016-02-07;12,70702;;;;;;
2016-02-08;12,709054;;;;;;
2016-02-09;12,697918;;;;;;
2016-02-10;12,6925;;;;;;
2016-02-11;12,702878;;;;;;
2016-02-12;12,846693;;;;;;
2016-02-13;12,973422;;;;;;
2016-02-14;13,086749;;;;;;
2016-02-15;13,143668;;;;;;
2016-02-16;13,210473;;;;;;
2016-02-17;13,236299;;;;;;
2016-02-18;13,27382;;;;;;
2016-02-19;13,31361;;;;;;
2016-02-20;13,315889;;;;;;
2016-02-21;13,329087;;;;;;
2016-02-22;13,350977;;;;;;
2016-02-23;13,338265;;;;;;
2016-02-24;13,343321;;;;;;
